koi_dikco_msky,koi_dicco_msky,koi_max_mult_ev,koi_fwm_srao,koi_fwm_sdeco,koi_dikco_mra,koi_model_snr,koi_dikco_mdec,koi_dicco_mdec,koi_ror,koi_dicco_mra,koi_prad,koi_fpflag_ss,koi_dor,koi_fpflag_co,koi_max_sngle_ev,koi_period,koi_fwm_prao,koi_num_transits,koi_ldm_coeff1,koi_incl,koi_fwm_stat_sig,koi_depth,koi_fwm_pdeco,koi_ldm_coeff2,koi_bin_oedp_sig,koi_count,koi_fpflag_nt,koi_teq,koi_insol,koi_impact,koi_steff,koi_fwm_sra,koi_disposition_num
0.112,0.161,2783.8623,-0.006,-0.0244,0.106,3625.5,0.035,-0.16,0.32928,-0.015,26.21,1,34.0217,0,1075.4056,75.13194883,-0.002,17.0,0.4535,89.18,0.0,122370.0,0.036,0.2337,0.0031,2,0,359.0,3.94,0.487,5365.0,19.51475855,0
0.35,0.24,14.40233,1.21,-0.2,0.21,11.7,0.28,0.15,0.036085,0.18,3.07,0,222.0,0,8.887358,369.069345,-0.00134,4.0,0.6323,89.76,0.151,945.9,0.0004,0.1054,0.3232,2,0,197.0,0.35,0.929,4855.0,19.182532,1
0.085,0.009,2228.4626,-0.1208,0.156,-0.069,2804.3,0.049,-0.009,0.394089,-0.003,56.63,1,160.26,0,1158.3754,243.82122131,-0.0009,6.0,0.3098,89.63,0.0,56799.0,0.0006,0.3036,0.3365,1,0,365.0,4.18,1.029,6370.0,19.48402575,0
0.17,0.072,12.850289,-0.45,-0.66,-0.08,23.0,-0.152,0.042,0.021076,-0.06,2.39,1,15.46,0,4.791103,0.77459856,5.8e-05,1334.0,0.392,88.5,0.287,421.1,4.7e-05,0.2711,0.9085,1,0,878.0,141.6,0.537,5767.0,18.91325,0
0.046,0.14,3094.552,-0.1544,-0.0896,-0.046,1870.0,-0.003,0.046,0.535852,0.132,46.52,1,32.039,0,637.05695,16.227548674,-0.253,56.0,0.5167,88.58,0.0,192690.0,-0.07,0.1914,0.0,1,0,599.0,30.52,0.795,5297.0,19.812687822,0
0.583,0.61,19.2544115,-0.0005,-0.034,-0.004,804.0,-0.017,0.0,0.628464,0.0,66.71,1,47.989,0,5.5897505,47.189437,0.0,143.0,0.4559,89.38,0.006,370870.0,0.0,0.2307,0.4866,1,0,484.0,13.01,0.5357,5458.0,19.48498256,0
0.105,0.021,23665.348,0.01088,-0.07239,-0.103,2624.0,0.023,0.014,0.645438,-0.016,90.92,1,3.23855,0,3941.8987,1.501760172,-0.02,320.0,0.3344,80.79,0.006,387900.0,0.0,0.3022,0.0,1,0,1905.0,3110.42,0.518,6327.0,19.681164963,0
0.021,0.18,4482.8667,-0.0447,-0.4054,0.017,446.1,-0.013,0.173,14.708329,0.05,1668.79,1,30.7,0,478.86362,4.05325447,-0.033,279.0,0.3661,60.02,0.0,110920.0,-0.167,0.2844,0.0,1,0,1191.0,475.36,15.329,6022.0,19.468457434,0
0.02,0.05,44.417595,0.24,0.49,0.02,28.5,-0.02,-0.05,0.041382,-0.02,2.58,0,17.43,0,8.107744,7.68433346,-0.00031,135.0,0.6414,86.87,0.007,1175.0,-0.00045,0.0966,0.6242,3,0,583.0,27.35,0.951,4402.0,19.0401755,2
0.122,0.024,3654.8508,-0.04571,-0.12454,0.011,672.7,-0.122,0.016,0.608012,0.018,136.64,1,2.6076,0,567.5066,1.549979213,-0.02,672.0,0.3975,79.25,0.006,370550.0,0.0,0.265,-1.0,1,0,2141.0,4986.15,0.486,5408.0,19.061724877,0
0.19,0.22,10.157672,-2.0,-0.6,0.15,13.6,0.12,0.22,0.017052,0.02,1.56,0,25.22,0,3.713431,11.16622885,0.00064,120.0,0.4526,89.6,0.139,353.9,0.00013,0.2327,0.725,2,0,725.0,65.16,0.176,5552.0,19.660345,1
7.294,7.35,203.52951,-14.202,17.249,-5.127,102.9,5.189,5.187,0.317936,-5.207,40.17,1,7.56,1,64.86803,10.99381963,0.03359,125.0,0.2859,80.3,0.0,1685.8,-0.0388,0.3124,0.7568,2,1,978.0,216.57,1.274,6553.0,20.0518952,0
7.371,7.423,415.9402,-14.308,18.364,-5.172,100.4,5.252,5.25,0.042171,-5.248,5.33,1,8.08,1,143.22507,10.9938087,0.0601,123.0,0.2859,83.43,0.0,1456.9,-0.0734,0.3124,0.9016,2,0,978.0,216.57,0.924,6553.0,20.05189246,0
0.16,0.35,19.557686,0.42,-0.82,0.09,21.6,0.14,-0.33,0.025021,0.12,2.55,0,18.43,0,4.7432737,23.1334494,-0.00024,60.0,0.3556,87.03,0.0,456.3,0.00055,0.2865,0.7211,1,0,638.0,39.2,0.954,5712.0,19.850139,1
1.62,1.63,9.06156,-0.6,0.3,-0.28,12.2,-1.6,-1.6,0.008108,-0.3,0.84,0,10.72,0,3.4967704,8.9539656,3.7e-05,143.0,0.3026,86.49,0.457,70.4,-5e-05,0.3029,0.1879,2,0,923.0,171.51,0.656,6168.0,19.100665,1
0.8,0.79,11.350128,-0.1,-1.6,0.03,15.4,0.8,0.79,0.010234,0.02,1.06,0,13.46,0,3.7121782,13.7281373,0.0,97.0,0.3026,86.81,0.109,106.6,0.00013,0.3029,0.8071,2,0,800.0,97.06,0.748,6168.0,19.100677,1
1.09,1.11,12.6143675,0.64,0.61,1.06,14.6,0.26,0.33,0.013767,1.06,2.09,0,18.0,0,3.9014094,16.5860329,-0.00017,80.0,0.4046,89.47,0.167,231.3,-0.00018,0.2638,0.0339,2,0,821.0,107.25,0.167,5626.0,19.575334,2
0.061,0.025,231.85612,-0.175,-0.139,-0.03,101.4,-0.053,0.004,0.108646,-0.024,12.68,0,79.0,0,50.18696,26.83771808,-0.0003,39.0,0.3288,89.33,0.0,8512.0,0.0013,0.3024,0.0785,1,0,658.0,44.22,0.917,6194.0,19.0098497,1
0.23,0.03,17.22608,-0.61,-0.75,-0.01,18.2,-0.23,0.01,0.018524,0.03,3.65,0,27.2,0,4.38105,16.7525077,0.00018,80.0,0.6538,88.39,0.062,338.3,0.00017,0.098,0.6646,1,0,801.0,97.43,0.763,4807.0,19.239792,2
1.02,1.61,7.644603,0.04,-0.62,-0.09,11.7,1.02,1.6,0.231298,-0.13,10.61,0,3.46,0,2.6556892,3.53105835,-0.00016,336.0,0.2898,69.5,0.01,310.8,-0.00042,0.4064,0.2055,4,0,558.0,22.83,1.213,3638.0,19.419001,1
0.027,0.013,2892.7864,-0.113,-0.0403,-0.022,2070.3,-0.016,-0.01,0.506988,0.009,57.08,1,63.582,0,797.7214,49.612757516,-0.003,21.0,0.319,89.16,0.0,130460.0,0.004,0.302,0.0843,1,0,536.0,19.46,0.929,6241.0,19.5478166,0
0.89,1.04,8.370732,2.8,-2.1,0.6,8.8,0.66,0.76,0.012726,0.71,1.14,0,34.8,0,3.1088266,6.32589574,-0.00057,213.0,0.3728,89.7,0.002,192.5,0.00041,0.2787,0.6196,1,0,901.0,156.27,0.181,5749.0,19.289104,1
0.76,1.07,9.048919,-2.0,-1.0,-0.44,9.6,0.62,1.0,0.014211,-0.38,1.15,0,19.88,0,3.5166204,11.9378354,0.00048,91.0,0.421,89.9,0.218,246.0,0.0002,0.2521,0.9246,1,0,671.0,47.91,0.036,5469.0,19.776783,1
0.38,0.38,10.58653,-1.7,-0.6,0.38,13.1,0.03,-0.06,0.010568,0.38,3.68,0,22.69,0,3.8001714,32.715906,0.00025,39.0,0.4547,89.37,0.039,135.7,9e-05,0.2367,0.9123,1,0,902.0,156.74,0.25,5527.0,19.273186,1
0.66,0.55,11.514287,1.0,0.5,-0.02,13.3,-0.66,-0.54,0.013624,0.06,1.91,0,13.31,0,3.3399315,15.3317719,-0.00021,88.0,0.4133,86.55,0.261,179.2,-7e-05,0.26,0.8265,1,0,821.0,107.44,0.802,5726.0,19.584519,2
2.38,2.28,9.593206,0.8,-0.8,-0.86,11.9,-2.22,-2.12,0.015333,-0.86,2.08,0,73.7,0,4.0424094,82.331756,-0.00021,18.0,0.3729,89.98,0.533,283.2,0.00021,0.2826,0.4897,1,0,474.0,11.96,0.027,5997.0,19.154866,1
0.97,1.03,13.789443,0.31,0.17,-0.33,17.0,-0.91,-0.97,0.02339,-0.36,4.17,0,63.72,0,6.0028315,84.704139,-0.00018,11.0,0.3589,89.99,0.458,655.7,-0.00034,0.2891,0.5902,1,0,537.0,19.59,0.01,6085.0,19.930618,2
0.109,0.026,11467.141,-0.0005,-0.034,-0.094,2158.5,-0.055,-0.005,0.58683,-0.025,76.26,1,1.9809,0,2409.1338,0.755105584,0.0,1378.0,0.2947,68.32,0.006,250030.0,0.0,0.3103,-1.0,1,0,2412.0,7996.1,0.732,6592.0,19.48498256,0
0.079,0.005,2230.059,0.0594,0.0502,-0.053,3573.1,0.058,-0.001,0.37945,0.004,44.0,1,43.4912,0,825.60876,101.26336282,-0.0065,13.0,0.3147,88.76,0.0,72792.0,0.0,0.3032,0.0594,1,0,435.0,8.47,0.944,6309.0,19.361687609,0
0.15,0.24,2436.5774,-0.054,-0.1218,0.056,1184.8,0.143,0.203,0.567504,0.13,41.71,1,146.7,0,1008.1766,120.58167178,-0.08,10.0,0.4535,89.67,0.0,192900.0,-0.26,0.2337,0.0019,1,0,291.0,1.7,0.845,5294.0,19.23005269,0
0.093,4.776,5320.655,-2.98947,0.6432,0.053,421.6,-0.076,-0.997,0.454191,4.67,35.12,1,4.9031,0,463.97357,1.558544209,0.0,731.0,0.6106,84.07,0.006,225590.0,0.0,0.1196,0.0,1,0,1182.0,460.09,0.507,4868.0,18.887775309,0
0.21,4.25,6294.272,0.25813,-1.6141,-0.04,1471.6,-0.206,4.13,0.730483,-1.01,76.02,1,4.694,1,538.64246,2.63757408,0.049,435.0,0.4282,76.36,0.0,169660.0,-0.211,0.2514,0.0,1,0,1242.0,563.22,1.107,5639.0,19.577962919,0
0.195,0.072,4309.3545,-0.087,0.0212,0.183,2441.7,-0.069,-0.063,0.438049,0.035,54.24,0,10.6784,0,1582.1962,8.64636188,0.0,21.0,0.2914,88.42,0.0,218070.0,0.0,0.311,0.0,1,1,1033.0,268.95,0.294,6444.0,19.625903072,0
7.53,7.44,8.682215,-15.3,13.3,-5.67,9.4,4.95,4.87,0.014142,-5.62,1.5,0,262.1,1,4.725069,125.288206,0.00376,11.0,0.3661,89.99,0.0,241.6,-0.00328,0.2844,0.3544,1,0,363.0,4.1,0.066,5881.0,19.744799,0
0.42,0.22,3843.2417,0.04675,0.01371,0.31,1374.0,0.28,0.22,0.479766,0.03,129.04,1,37.379,0,1519.3093,112.46358893,0.0,13.0,0.2246,89.2,0.006,242410.0,0.0,0.3399,0.0813,1,0,692.0,54.2,0.523,7426.0,19.763559341,0
1.05,1.1,14.673198,0.12,0.34,0.35,16.4,-0.99,-0.96,0.014451,0.54,2.13,0,16.3,0,4.3452373,27.0965146,-0.00034,52.0,0.4046,87.3,0.053,208.4,-3e-05,0.2638,0.368,2,0,700.0,56.79,0.769,5775.0,19.481987,1
0.9,0.8,9.804899,-1.4,-0.1,-0.6,12.3,-0.7,-0.7,0.010036,-0.4,1.48,0,11.64,0,3.3055933,11.5474983,-2e-05,112.0,0.4046,87.56,0.9,115.5,2e-05,0.2638,0.9381,2,0,930.0,176.97,0.495,5775.0,19.48195,1
0.053,0.191,3030.4233,-0.1501,-0.6185,-0.022,2261.9,-0.048,0.116,0.425527,0.152,44.7,1,24.4549,0,1309.0519,42.39930429,0.0,26.0,0.3147,89.21,0.006,205990.0,-0.01,0.3032,-1.0,1,0,542.0,20.46,0.336,6153.0,19.937958344,0
1.26,1.36,11.199243,-0.3,0.1,0.32,10.9,1.22,1.31,0.022432,0.36,2.89,0,231.1,0,4.309506,83.2664103,2e-05,17.0,0.4695,89.99,0.999,620.0,-1e-05,0.224,0.6621,1,0,439.0,8.78,0.029,5538.0,19.457006,1
0.57,7.92,11.649134,0.52,1.2,0.03,23.0,-0.57,-7.91,0.021076,-0.49,2.39,1,15.46,0,3.3199077,5.91039905,-4.3e-05,148.0,0.392,88.5,0.0,421.1,0.00071,0.2711,0.2843,2,1,878.0,141.6,0.537,5767.0,19.589137,0
0.44,0.56,11.719749,-2.1,1.4,-0.29,14.5,-0.33,-0.41,0.014751,-0.38,1.88,0,26.22,0,4.0990252,11.6044881,0.00062,113.0,0.4695,89.74,0.001,267.6,-0.00043,0.224,0.0335,3,0,841.0,118.5,0.118,5533.0,19.310932,2
0.18,0.035,734.839,-0.312,-0.155,-0.14,541.3,-0.11,-0.031,0.382756,0.017,22.32,1,105.55,0,222.5888,27.009807384,-0.001,25.0,0.5081,89.49,0.013,67898.0,0.002,0.2238,-1.0,1,0,330.0,2.82,0.949,3900.0,18.96641031,0
0.57,0.2,11.037565,2.08,-0.33,0.49,7.4,-0.3,-0.2,0.011751,0.03,1.77,0,7.3,0,2.9174216,15.0219784,-0.000172,87.0,0.3958,82.45,0.019,96.9,6e-06,0.2678,0.7176,1,0,874.0,137.91,0.96,5831.0,19.236659,2
0.58,0.73,11.285011,0.21,-1.5,-0.46,14.2,-0.35,-0.44,0.014222,0.59,1.25,0,7.84,0,3.4770792,11.8237228,-0.0001,114.0,0.4341,84.89,0.204,212.7,0.00013,0.2434,0.9376,1,0,703.0,57.62,0.698,5559.0,19.382224,1
0.11,0.21,12.420644,0.65,0.0,-0.1,20.8,0.02,-0.17,0.029618,-0.11,3.26,0,33.7,0,5.1159387,91.078624,-0.00043,14.0,0.3588,88.47,0.508,738.6,0.0002,0.2868,0.8623,1,0,415.0,7.02,0.901,5915.0,18.843844,2
0.07,0.06,15.209522,-0.6,0.56,0.05,18.9,0.05,0.0,0.033383,0.06,3.85,0,18.15,0,6.050713,85.272459,0.00033,12.0,0.3342,86.95,0.242,767.8,-0.00052,0.2965,0.1785,1,0,443.0,9.1,0.965,5922.0,19.07537,2
1.59,1.89,18.938568,-0.44,0.83,-1.18,63.7,-1.06,-1.08,0.025106,-1.56,2.66,0,1.445442,1,4.3833013,12.42592675,0.00014,112.0,0.3588,47.68,0.0,410.3,-0.00027,0.2868,0.6069,1,1,790.0,92.32,0.973,5952.0,19.840735,0
0.83,0.3,14.969041,0.14,0.03,-0.8,19.1,-0.18,-0.29,0.016821,-0.05,1.63,0,3.34,0,4.5110664,19.0689513,-1e-05,71.0,0.4341,72.95,0.927,169.3,3e-05,0.2434,0.6664,1,0,627.0,36.63,0.98,5418.0,19.921379,1
0.103,3.91,2204.884,-0.792,0.8135,-0.013,296.0,-0.102,-3.19,0.465939,2.26,38.01,1,219.91,0,905.32764,89.7398137,-0.11,12.0,0.3556,89.73,0.0,81096.0,0.17,0.2865,0.0,1,0,363.0,4.1,1.026,5777.0,19.790808675,0
0.081,0.041,2006.473,0.0571,-0.0334,0.081,3571.6,-0.004,0.003,0.192307,0.041,49.2,1,41.451,0,828.3459,90.08255562,-0.0062,15.0,0.2931,89.86,0.0,43252.0,0.0018,0.31,0.3708,1,0,666.0,46.58,0.099,6523.0,19.510905527,0
3.51,3.43,9.619701,-0.5,-5.3,3.44,12.9,0.71,0.57,0.007174,3.38,0.64,0,1.851,0,4.0678864,0.759768478,1.7e-05,1762.0,0.4415,71.66,0.0,57.4,0.000148,0.2396,0.9623,1,1,1737.0,2149.06,0.583,5481.0,19.365901,0
5.32,5.39,13.239297,6.76,-1.48,5.01,15.9,-1.79,-1.79,0.23628,5.09,37.39,0,6.54,1,5.445067,42.2011587,-0.00124,30.0,0.3098,79.21,0.0,178.1,0.00029,0.3036,0.9997,1,0,671.0,47.85,1.225,6200.0,19.387073,0
0.135,7.053,2809.2122,-0.89516,4.63145,0.054,359.7,-0.124,-6.882,0.650096,1.544,78.3,1,27.782,0,683.5294,15.65129028,0.0,52.0,0.3288,88.95,0.0,398640.0,0.1,0.3024,-1.0,1,0,792.0,93.1,0.507,6137.0,19.548897874,0
0.268,0.198,2156.087,-0.1135,0.0794,-0.127,1109.2,0.236,0.158,0.194303,-0.119,15.49,1,22.07,0,535.9628,9.014220178,0.0048,73.0,0.6188,87.92,0.0,34086.0,-0.0051,0.1142,0.1629,1,0,661.0,45.03,0.802,4842.0,19.737169167,0
0.134,0.21,8903.347,0.08429,-1.2179,-0.13,1833.7,-0.033,0.17,0.539549,0.12,55.44,1,4.3653,0,802.80896,1.824653341,0.0,380.0,0.2852,78.84,0.006,176740.0,0.0,0.3,0.0,1,0,1680.0,1880.22,0.845,6413.0,19.682734042,0
0.154,0.032,9728.602,-0.0005,-0.034,-0.081,1909.2,-0.131,0.029,0.662324,-0.012,92.5,1,8.1532,0,1531.7117,3.185090259,0.0,0.0,0.2923,86.73,0.006,423280.0,0.0,0.3025,-1.0,1,0,1564.0,1414.18,0.465,6516.0,19.48498256,0
6.7,7.0,10.60594,0.1,4.6,4.4,22.8,5.12,5.36,0.037443,4.4,3.66,1,61.2,0,7.296262,372.76888,0.0007,4.0,0.3928,89.15,0.0,1157.2,-0.0058,0.2676,0.1434,1,0,242.0,0.81,0.909,5800.0,19.903373,0
0.54,0.52,29.473917,0.53,0.53,0.44,20.2,0.31,0.29,0.024186,0.43,1.51,0,18.74,0,6.4214115,5.70940795,-0.00033,176.0,0.6414,87.7,0.013,586.7,-0.00026,0.0966,0.2097,3,0,644.0,40.66,0.751,4402.0,19.040184,2
0.061,3.937,1855.2726,2.0809,0.58431,-0.011,159.3,-0.06,-1.466,12.633445,-3.654,1543.74,1,22.1,0,144.1053,2.086076372,0.033,585.0,0.3238,52.67,0.0,58858.0,0.012,0.2979,0.0731,1,0,1645.0,1728.2,13.376,6124.0,19.387646171,0
0.56,0.61,12.672195,1.0,-1.0,0.22,16.0,-0.51,-0.6,0.013212,0.11,1.68,0,11.89,0,3.8819723,3.63898953,-0.00014,368.0,0.4695,88.46,0.341,209.6,0.00013,0.224,0.2152,3,0,1238.0,555.71,0.32,5533.0,19.311021,2
0.27,0.28,10.370681,0.4,-0.7,-0.1,11.6,0.25,0.23,0.012762,-0.17,1.54,0,37.6,0,3.844729,38.1303324,-7e-05,34.0,0.319,89.14,0.463,180.4,0.00013,0.302,0.5743,1,0,613.0,33.43,0.562,6370.0,19.656854,2
0.68,0.7,17.863062,-0.69,0.19,-0.66,21.5,-0.16,-0.48,0.013498,-0.51,1.53,0,6.19,0,5.0209537,14.42735088,7.4e-05,91.0,0.3511,80.92,0.444,117.0,8e-06,0.2889,0.4231,1,0,783.0,88.9,0.977,5929.0,19.375752,2
0.65,0.54,7.884381,-0.5,0.1,-0.2,11.8,0.62,0.51,0.010165,-0.18,1.92,0,8.01,0,3.4220452,6.2253374,7e-05,220.0,0.3153,85.04,0.703,108.6,-1e-05,0.3023,0.6439,1,0,1378.0,851.73,0.692,6263.0,19.478692,1
0.69,0.52,13.867703,1.4,-1.57,-0.55,15.7,-0.41,-0.43,0.017349,-0.28,1.49,0,38.0,0,3.2223308,12.90235874,-0.00052,101.0,0.4341,89.42,0.0,354.4,0.00053,0.2434,0.4505,1,0,675.0,48.99,0.382,5530.0,19.606965,2
0.7,0.72,12.819838,-1.04,0.69,0.02,16.2,0.7,0.72,0.018302,0.08,2.2,0,62.6,0,4.4834795,36.4337867,0.00042,37.0,0.4603,89.77,0.106,406.8,-0.00032,0.2291,0.642,2,0,561.0,23.35,0.25,5566.0,19.646242,2
0.111,0.012,3454.9365,0.168,0.206,0.049,656.5,0.1,-0.002,0.688798,0.012,149.98,1,132.8,0,932.38654,58.5850357,-0.0038,23.0,0.2931,89.44,0.0,75468.0,0.003,0.31,0.0,1,0,707.0,59.16,1.309,6379.0,19.802646788,0
1.1,1.24,9.506177,0.5,-0.9,-0.81,10.8,0.75,0.9,0.01375,-0.84,2.24,0,22.6,0,3.32536,12.5014905,-9e-05,107.0,0.4133,88.91,0.325,220.1,0.00024,0.26,0.0969,2,0,952.0,194.3,0.43,5821.0,19.601032,1
1.82,1.74,12.465733,0.75,-0.62,-0.63,17.3,-1.7,-1.64,0.011351,-0.58,1.7,0,20.56,0,4.516817,40.6511021,-0.0001,35.0,0.3288,88.1,0.1,136.4,7.3e-05,0.3024,0.505,1,0,651.0,42.54,0.682,6297.0,19.327998,1
1.42,1.24,8.613078,0.1,0.6,-0.09,6.6,-1.42,-1.22,0.016454,-0.17,3.46,0,301.0,0,7.5804186,89.945828,-1e-05,15.0,0.5461,89.97,0.301,335.6,-0.00027,0.1693,0.8154,1,0,509.0,15.86,0.171,5115.0,19.315196,1
2.73,2.41,14.513951,-0.01,-0.27,1.06,5.2,-2.51,-2.21,0.016638,0.96,13.01,0,52.5,0,5.7900267,40.1454757,1e-05,37.0,0.3267,89.46,0.956,310.8,2e-05,0.2613,0.8943,1,0,1640.0,1708.38,0.491,7852.0,19.847658,1
0.32,0.25,15.090573,0.2,1.86,0.12,18.1,-0.29,-0.21,0.038304,0.13,4.2,0,79.8,0,7.4157767,265.47847,-0.00027,5.0,0.3728,89.31,0.0,1040.7,-0.00199,0.2787,0.6488,2,0,291.0,1.7,0.956,5792.0,19.868212,2
1.79,1.48,18.785212,1.95,-0.65,1.77,56.6,-0.28,-0.63,0.00654,1.34,0.77,0,1.48,0,3.8830438,1.546222068,-5e-05,824.0,0.4785,70.15,0.0,49.4,2.9e-05,0.2193,0.1756,3,1,1578.0,1465.41,0.503,5611.0,19.2648273,0
0.108,0.009,2966.3462,-0.013,-0.0148,-0.055,169.5,-0.092,0.001,0.050079,-0.009,8.02,1,31.09,0,1093.6282,89.3313828,-0.0003,16.0,0.274,88.34,0.001,2177.6,-0.0004,0.3189,0.0104,1,0,558.0,22.89,0.899,6860.0,19.621503619,0
8.491,8.52,12.06953,4.79,49.41,0.843,13.6,8.449,8.483,0.009837,0.792,1.5,1,38.4,1,6.1329284,22.2941485,-0.00043,48.0,0.3747,88.94,0.0,100.9,-0.004496,0.2845,0.869,1,0,760.0,78.93,0.709,5915.0,19.571591,0
0.115,0.34,13.51148,-0.001,0.09,0.095,5.2,-0.065,-0.304,0.012888,0.147,4.52,0,1.536638,0,4.420419,1.048130894,-6.1e-05,1282.0,0.3217,81.92,0.0,191.8,0.000168,0.2669,0.8175,1,0,3871.0,52952.95,0.216,7673.0,19.397396,1
0.68,0.5,12.313621,-1.1,-0.5,-0.66,15.4,-0.2,-0.03,0.016994,-0.5,2.03,0,48.3,0,4.731723,46.7162336,0.0003,31.0,0.4191,89.68,0.363,345.5,0.00017,0.2555,0.3724,1,0,531.0,18.74,0.266,5856.0,19.321891,2
0.7,0.85,9.151304,1.1,0.8,-0.36,10.4,-0.6,-0.74,0.013592,-0.43,1.72,0,9.21,0,4.3985424,17.6062701,-0.00013,75.0,0.4191,84.25,0.478,146.2,-0.0001,0.2555,0.5439,2,0,753.0,75.96,0.923,5808.0,19.703612,1
0.023,0.012,1590.8586,0.1312,-0.091,0.013,163.6,-0.019,0.012,0.602613,-0.003,80.02,1,85.3,0,457.15887,43.56225858,0.0,29.0,0.2914,89.13,0.0,51325.0,0.0,0.311,0.9873,1,0,624.0,35.83,1.295,6411.0,19.28428156,0
1.889,1.814,1705.5354,-0.5549,1.7819,-0.666,464.2,1.768,1.648,0.440177,-0.76,41.72,1,131.9,1,670.0671,198.443477,0.0,8.0,0.4526,89.5,0.0,39943.0,-0.1,0.2327,0.6451,1,0,279.0,1.44,1.149,5420.0,19.26831396,0
0.03,0.104,2969.3948,0.5286,0.6738,0.017,1731.4,0.025,0.01,2.488302,0.103,282.86,1,51.36,0,649.396,17.907664726,0.0,0.0,0.3239,86.89,0.006,265410.0,-0.07,0.3029,-1.0,1,0,746.0,73.31,2.79,6173.0,19.74104426,0
1.5,1.5,8.707376,0.0,-3.0,-1.4,10.8,-0.5,-0.5,0.006215,-1.4,0.85,0,3.44,0,3.8443632,2.4044122,1.3e-05,562.0,0.2914,80.64,0.282,42.7,4.5e-05,0.311,0.3063,1,0,1662.0,1805.11,0.559,6398.0,19.975352,0
0.075,3.98,2263.9436,-1.5598,1.23304,-0.04,305.2,-0.063,-1.546,0.612697,3.67,104.17,1,31.187,0,1013.53094,22.77196484,-0.22,26.0,0.3434,88.89,0.0,325450.0,0.1,0.2918,0.0001,1,0,835.0,114.9,0.603,6049.0,19.927513116,0
0.113,0.025,1568.6637,-0.1218,-0.1061,-0.104,1759.1,0.045,-0.018,0.275861,0.018,23.38,1,84.254,0,719.69855,184.52015392,-0.0047,8.0,0.4535,89.4,0.0,49269.0,-0.0042,0.2337,0.0,1,0,275.0,1.36,0.886,5341.0,19.82277402,0
0.31,0.49,14.928787,-1.76,0.66,0.24,20.8,-0.2,-0.17,0.021508,0.45,2.24,0,74.01,0,5.4137173,82.175197,-0.00028,17.0,0.3071,89.99,0.489,546.4,3e-05,0.3058,0.8359,1,0,441.0,8.92,0.015,6247.0,19.729839,2
0.051,0.021,3503.7432,-0.0608,0.0059,-0.049,1268.8,0.013,0.008,11.513161,-0.019,1183.06,1,83.4,0,745.7556,29.015852933,0.02,42.0,0.3728,81.57,0.0,71432.0,0.0,0.2787,0.801,1,0,592.0,29.11,12.223,5783.0,19.795982467,0
0.113,0.269,1495.8511,-0.6666,-1.0655,0.052,1246.3,-0.1,0.029,0.482947,0.267,41.66,1,53.602,0,423.9467,77.36241476,-0.116,18.0,0.4966,88.94,0.0,96586.0,-0.01,0.2043,0.0619,1,0,362.0,4.08,0.995,5359.0,19.08105116,0
1.42,1.47,7.565425,1.0,0.3,-1.29,8.5,0.58,0.72,0.020671,-1.29,4.41,0,609.0,0,5.2905045,495.71095,-0.00029,3.0,0.3434,89.93,0.634,443.1,-0.00028,0.2918,0.9989,1,1,330.0,2.8,0.718,6054.0,19.925659,0
0.3,0.12,12.548059,1.2,1.1,0.05,15.1,-0.3,-0.11,0.015084,0.04,1.68,0,31.09,0,3.2913315,10.35857039,-0.00026,133.0,0.3588,89.86,0.006,273.7,-0.00042,0.2868,0.1145,1,0,860.0,129.28,0.074,5893.0,18.968838,2
0.1,0.3,8.238079,0.2,0.5,-0.04,13.8,-0.09,-0.3,0.022842,-0.04,2.25,0,16.73,0,3.1838238,20.0679247,0.00035,56.0,0.3447,87.09,0.147,482.2,0.00046,0.2916,0.9953,2,0,662.0,45.49,0.849,5997.0,19.970403,1
0.33,0.35,18.625946,-0.65,-1.32,0.24,12.3,-0.23,-0.24,0.022052,0.26,2.8,0,109.9,0,5.561186,30.2541186,0.00038,47.0,0.3344,89.94,0.001,576.3,0.00057,0.3022,0.2976,1,0,660.0,44.87,0.122,6277.0,19.40412,2
0.266,0.031,4531.588,-0.1829,-0.2246,-0.201,1524.8,-0.174,0.031,0.507526,0.001,39.24,1,21.718,0,1255.3544,17.081202417,-0.01,0.0,0.398,87.58,0.0,134140.0,-0.04,0.2665,-1.0,1,0,585.0,27.61,0.915,5431.0,19.198168565,0
0.67,0.74,16.491846,-0.03,0.03,0.52,22.9,0.42,0.53,0.010243,0.52,2.24,0,23.39,0,4.421295,20.034708,3.8e-05,69.0,0.3534,89.53,0.843,124.4,-1e-05,0.2904,0.2456,3,0,967.0,207.16,0.193,6120.0,20.021079,2
2.07,1.73,9.647261,1.9,-1.9,-1.17,18.1,-1.71,-1.31,0.046999,-1.14,3.15,0,85.1,0,6.357032,541.92452,-0.0027,3.0,0.6584,89.36,0.006,1504.2,0.0023,0.0833,0.9324,1,0,144.0,0.1,0.95,4378.0,19.285894,1
0.47,0.48,13.838663,-0.81,-0.95,-0.46,17.4,0.01,0.16,0.006453,-0.45,1.41,0,6.48,0,3.736013,3.15722086,5.6e-05,410.0,0.3534,89.99,0.024,49.7,4.6e-05,0.2904,0.4541,3,0,1791.0,2436.47,0.001,6120.0,20.021058,2
1.39,1.31,10.351457,0.1,-0.1,1.35,13.2,0.35,0.31,0.014204,1.27,1.57,0,54.7,0,4.692908,58.7701045,0.0,21.0,0.3026,89.42,0.999,224.4,1e-05,0.3029,0.251,1,0,508.0,15.78,0.551,6158.0,19.866729,1
